date,admin1,commodity,unit,priceflag,pricetype,currency,price
2016-02-15,NUSA TENGGARA TIMUR,Rice,KG,aggregate,Retail,IDR,10997.0
2016-03-15,NUSA TENGGARA TIMUR,Rice,KG,aggregate,Retail,IDR,10997.0
2016-04-15,NUSA TENGGARA TIMUR,Rice,KG,aggregate,Retail,IDR,10997.0
2016-05-15,NUSA TENGGARA TIMUR,Rice,KG,aggregate,Retail,IDR,10997.0
2016-06-15,NUSA TENGGARA TIMUR,Rice,KG,aggregate,Retail,IDR,10997.0
2016-07-15,NUSA TENGGARA TIMUR,Rice,KG,aggregate,Retail,IDR,10997.0
2016-08-15,NUSA TENGGARA TIMUR,Rice,KG,aggregate,Retail,IDR,10913.0
2016-09-15,NUSA TENGGARA TIMUR,Rice,KG,aggregate,Retail,IDR,10806.0
2016-10-15,NUSA TENGGARA TIMUR,Rice,KG,aggregate,Retail,IDR,10785.0
2016-11-15,NUSA TENGGARA TIMUR,Rice,KG,aggregate,Retail,IDR,10788.0
2016-12-15,NUSA TENGGARA TIMUR,Rice,KG,aggregate,Retail,IDR,10757.0
2017-01-15,NUSA TENGGARA TIMUR,Rice,KG,aggregate,Retail,IDR,10888.67
2017-02-15,NUSA TENGGARA TIMUR,Rice,KG,aggregate,Retail,IDR,11020.33
2017-03-15,NUSA TENGGARA TIMUR,Rice,KG,aggregate,Retail,IDR,11152.0
2017-04-15,NUSA TENGGARA TIMUR,Rice,KG,aggregate,Retail,IDR,11164.53
2017-05-15,NUSA TENGGARA TIMUR,Rice,KG,aggregate,Retail,IDR,11177.06
2017-06-15,NUSA TENGGARA TIMUR,Rice,KG,aggregate,Retail,IDR,11189.59
2017-07-15,NUSA TENGGARA TIMUR,Rice,KG,aggregate,Retail,IDR,11202.12
2017-08-15,NUSA TENGGARA TIMUR,Rice,KG,aggregate,Retail,IDR,11214.65
2017-09-15,NUSA TENGGARA TIMUR,Rice,KG,aggregate,Retail,IDR,11227.18
2017-10-15,NUSA TENGGARA TIMUR,Rice,KG,aggregate,Retail,IDR,11239.71
2017-11-15,NUSA TENGGARA TIMUR,Rice,KG,aggregate,Retail,IDR,11252.24
2017-12-15,NUSA TENGGARA TIMUR,Rice,KG,aggregate,Retail,IDR,11264.76
2018-01-15,NUSA TENGGARA TIMUR,Rice,KG,aggregate,Retail,IDR,11277.29
2018-02-15,NUSA TENGGARA TIMUR,Rice,KG,aggregate,Retail,IDR,11289.82
2018-03-15,NUSA TENGGARA TIMUR,Rice,KG,aggregate,Retail,IDR,11302.35
2018-04-15,NUSA TENGGARA TIMUR,Rice,KG,aggregate,Retail,IDR,11314.88
2018-05-15,NUSA TENGGARA TIMUR,Rice,KG,aggregate,Retail,IDR,11327.41
2018-06-15,NUSA TENGGARA TIMUR,Rice,KG,aggregate,Retail,IDR,11339.94
2018-07-15,NUSA TENGGARA TIMUR,Rice,KG,aggregate,Retail,IDR,11352.47
2018-08-15,NUSA TENGGARA TIMUR,Rice,KG,aggregate,Retail,IDR,11365.0
2018-09-15,NUSA TENGGARA TIMUR,Rice,KG,aggregate,Retail,IDR,11377.53
2018-10-15,NUSA TENGGARA TIMUR,Rice,KG,aggregate,Retail,IDR,11390.06
2018-11-15,NUSA TENGGARA TIMUR,Rice,KG,aggregate,Retail,IDR,11402.59
2018-12-15,NUSA TENGGARA TIMUR,Rice,KG,aggregate,Retail,IDR,11415.12
2019-01-15,NUSA TENGGARA TIMUR,Rice,KG,aggregate,Retail,IDR,11427.65
2019-02-15,NUSA TENGGARA TIMUR,Rice,KG,aggregate,Retail,IDR,11440.18
2019-03-15,NUSA TENGGARA TIMUR,Rice,KG,aggregate,Retail,IDR,11452.71
2019-04-15,NUSA TENGGARA TIMUR,Rice,KG,aggregate,Retail,IDR,11465.24
2019-05-15,NUSA TENGGARA TIMUR,Rice,KG,aggregate,Retail,IDR,11477.76
2019-06-15,NUSA TENGGARA TIMUR,Rice,KG,aggregate,Retail,IDR,11490.29
2019-07-15,NUSA TENGGARA TIMUR,Rice,KG,aggregate,Retail,IDR,11502.82
2019-08-15,NUSA TENGGARA TIMUR,Rice,KG,aggregate,Retail,IDR,11515.35
2019-09-15,NUSA TENGGARA TIMUR,Rice,KG,aggregate,Retail,IDR,11527.88
2019-10-15,NUSA TENGGARA TIMUR,Rice,KG,aggregate,Retail,IDR,11540.41
2019-11-15,NUSA TENGGARA TIMUR,Rice,KG,aggregate,Retail,IDR,11552.94
2019-12-15,NUSA TENGGARA TIMUR,Rice,KG,aggregate,Retail,IDR,11565.47
2020-01-15,NUSA TENGGARA TIMUR,Rice,KG,aggregate,Retail,IDR,11578.0
2020-02-15,NUSA TENGGARA TIMUR,Rice,KG,aggregate,Retail,IDR,11621.0
2020-03-15,NUSA TENGGARA TIMUR,Rice,KG,aggregate,Retail,IDR,11612.0
2020-04-15,NUSA TENGGARA TIMUR,Rice,KG,aggregate,Retail,IDR,11703.0
2020-05-15,NUSA TENGGARA TIMUR,Rice,KG,aggregate,Retail,IDR,11738.0
2020-06-15,NUSA TENGGARA TIMUR,Rice,KG,aggregate,Retail,IDR,11689.0
2020-07-15,NUSA TENGGARA TIMUR,Rice,KG,aggregate,Retail,IDR,11662.0
2020-08-15,NUSA TENGGARA TIMUR,Rice,KG,aggregate,Retail,IDR,11662.0
2020-09-15,NUSA TENGGARA TIMUR,Rice,KG,aggregate,Retail,IDR,11662.0
2020-10-15,NUSA TENGGARA TIMUR,Rice,KG,aggregate,Retail,IDR,11662.0
2020-11-15,NUSA TENGGARA TIMUR,Rice,KG,aggregate,Retail,IDR,11662.0
2020-12-15,NUSA TENGGARA TIMUR,Rice,KG,aggregate,Retail,IDR,11662.0
2021-01-15,NUSA TENGGARA TIMUR,Rice,KG,aggregate,Retail,IDR,11655.0
2021-02-15,NUSA TENGGARA TIMUR,Rice,KG,aggregate,Retail,IDR,11290.0
2021-03-15,NUSA TENGGARA TIMUR,Rice,KG,aggregate,Retail,IDR,11317.0
2021-04-15,NUSA TENGGARA TIMUR,Rice,KG,aggregate,Retail,IDR,11313.0
2021-05-15,NUSA TENGGARA TIMUR,Rice,KG,aggregate,Retail,IDR,11300.0
2021-06-15,NUSA TENGGARA TIMUR,Rice,KG,aggregate,Retail,IDR,11307.0
2021-07-15,NUSA TENGGARA TIMUR,Rice,KG,aggregate,Retail,IDR,11292.0
2021-08-15,NUSA TENGGARA TIMUR,Rice,KG,aggregate,Retail,IDR,11288.0
2021-09-15,NUSA TENGGARA TIMUR,Rice,KG,aggregate,Retail,IDR,11289.0
2021-10-15,NUSA TENGGARA TIMUR,Rice,KG,aggregate,Retail,IDR,11292.0
2021-11-15,NUSA TENGGARA TIMUR,Rice,KG,aggregate,Retail,IDR,11292.0
2021-12-15,NUSA TENGGARA TIMUR,Rice,KG,aggregate,Retail,IDR,11288.0
2022-01-15,NUSA TENGGARA TIMUR,Rice,KG,aggregate,Retail,IDR,11360.0
2022-02-15,NUSA TENGGARA TIMUR,Rice,KG,aggregate,Retail,IDR,11433.0
2022-03-15,NUSA TENGGARA TIMUR,Rice,KG,aggregate,Retail,IDR,11422.0
2022-04-15,NUSA TENGGARA TIMUR,Rice,KG,aggregate,Retail,IDR,11417.0
2022-05-15,NUSA TENGGARA TIMUR,Rice,KG,aggregate,Retail,IDR,11417.0
2022-06-15,NUSA TENGGARA TIMUR,Rice,KG,aggregate,Retail,IDR,11401.0
2022-07-15,NUSA TENGGARA TIMUR,Rice,KG,aggregate,Retail,IDR,11375.0
2022-08-15,NUSA TENGGARA TIMUR,Rice,KG,aggregate,Retail,IDR,11375.0
2022-09-15,NUSA TENGGARA TIMUR,Rice,KG,aggregate,Retail,IDR,11375.0
2022-10-15,NUSA TENGGARA TIMUR,Rice,KG,aggregate,Retail,IDR,11391.0
2022-11-15,NUSA TENGGARA TIMUR,Rice,KG,aggregate,Retail,IDR,11542.0
2022-12-15,NUSA TENGGARA TIMUR,Rice,KG,aggregate,Retail,IDR,11542.0
2023-01-15,NUSA TENGGARA TIMUR,Rice,KG,aggregate,Retail,IDR,11697.0
2023-02-15,NUSA TENGGARA TIMUR,Rice,KG,aggregate,Retail,IDR,12323.0
2023-03-15,NUSA TENGGARA TIMUR,Rice,KG,aggregate,Retail,IDR,13898.0
2023-04-15,NUSA TENGGARA TIMUR,Rice,KG,aggregate,Retail,IDR,14181.0
2023-05-15,NUSA TENGGARA TIMUR,Rice,KG,aggregate,Retail,IDR,14230.0
2023-06-15,NUSA TENGGARA TIMUR,Rice,KG,aggregate,Retail,IDR,14297.0
2023-07-15,NUSA TENGGARA TIMUR,Rice,KG,aggregate,Retail,IDR,14320.0
2023-08-15,NUSA TENGGARA TIMUR,Rice,KG,aggregate,Retail,IDR,14224.0
2023-09-15,NUSA TENGGARA TIMUR,Rice,KG,aggregate,Retail,IDR,14465.0
2023-10-15,NUSA TENGGARA TIMUR,Rice,KG,aggregate,Retail,IDR,14803.0
2023-11-15,NUSA TENGGARA TIMUR,Rice,KG,aggregate,Retail,IDR,14875.0
2023-12-15,NUSA TENGGARA TIMUR,Rice,KG,aggregate,Retail,IDR,14875.0
2016-01-15,PAPUA,Rice,KG,aggregate,Retail,IDR,12700.0
2016-02-15,PAPUA,Rice,KG,aggregate,Retail,IDR,12700.0
2016-03-15,PAPUA,Rice,KG,aggregate,Retail,IDR,12700.0
2016-04-15,PAPUA,Rice,KG,aggregate,Retail,IDR,12700.0
2016-05-15,PAPUA,Rice,KG,aggregate,Retail,IDR,12700.0
2016-06-15,PAPUA,Rice,KG,aggregate,Retail,IDR,12700.0
2016-07-15,PAPUA,Rice,KG,aggregate,Retail,IDR,12700.0
2016-08-15,PAPUA,Rice,KG,aggregate,Retail,IDR,12844.0
2016-09-15,PAPUA,Rice,KG,aggregate,Retail,IDR,11358.0
2016-10-15,PAPUA,Rice,KG,aggregate,Retail,IDR,11392.0
2016-11-15,PAPUA,Rice,KG,aggregate,Retail,IDR,11405.0
2016-12-15,PAPUA,Rice,KG,aggregate,Retail,IDR,11444.0
2017-01-15,PAPUA,Rice,KG,aggregate,Retail,IDR,11446.0
2017-02-15,PAPUA,Rice,KG,aggregate,Retail,IDR,11448.0
2017-03-15,PAPUA,Rice,KG,aggregate,Retail,IDR,11450.0
2017-04-15,PAPUA,Rice,KG,aggregate,Retail,IDR,11479.62
2017-05-15,PAPUA,Rice,KG,aggregate,Retail,IDR,11509.24
2017-06-15,PAPUA,Rice,KG,aggregate,Retail,IDR,11538.85
2017-07-15,PAPUA,Rice,KG,aggregate,Retail,IDR,11568.47
2017-08-15,PAPUA,Rice,KG,aggregate,Retail,IDR,11598.09
2017-09-15,PAPUA,Rice,KG,aggregate,Retail,IDR,11627.71
2017-10-15,PAPUA,Rice,KG,aggregate,Retail,IDR,11657.32
2017-11-15,PAPUA,Rice,KG,aggregate,Retail,IDR,11686.94
2017-12-15,PAPUA,Rice,KG,aggregate,Retail,IDR,11716.56
2018-01-15,PAPUA,Rice,KG,aggregate,Retail,IDR,11746.18
2018-02-15,PAPUA,Rice,KG,aggregate,Retail,IDR,11775.79
2018-03-15,PAPUA,Rice,KG,aggregate,Retail,IDR,11805.41
2018-04-15,PAPUA,Rice,KG,aggregate,Retail,IDR,11835.03
2018-05-15,PAPUA,Rice,KG,aggregate,Retail,IDR,11864.65
2018-06-15,PAPUA,Rice,KG,aggregate,Retail,IDR,11894.26
2018-07-15,PAPUA,Rice,KG,aggregate,Retail,IDR,11923.88
2018-08-15,PAPUA,Rice,KG,aggregate,Retail,IDR,11953.5
2018-09-15,PAPUA,Rice,KG,aggregate,Retail,IDR,11983.12
2018-10-15,PAPUA,Rice,KG,aggregate,Retail,IDR,12012.74
2018-11-15,PAPUA,Rice,KG,aggregate,Retail,IDR,12042.35
2018-12-15,PAPUA,Rice,KG,aggregate,Retail,IDR,12071.97
2019-01-15,PAPUA,Rice,KG,aggregate,Retail,IDR,12101.59
2019-02-15,PAPUA,Rice,KG,aggregate,Retail,IDR,12131.21
2019-03-15,PAPUA,Rice,KG,aggregate,Retail,IDR,12160.82
2019-04-15,PAPUA,Rice,KG,aggregate,Retail,IDR,12190.44
2019-05-15,PAPUA,Rice,KG,aggregate,Retail,IDR,12220.06
2019-06-15,PAPUA,Rice,KG,aggregate,Retail,IDR,12249.68
2019-07-15,PAPUA,Rice,KG,aggregate,Retail,IDR,12279.29
2019-08-15,PAPUA,Rice,KG,aggregate,Retail,IDR,12308.91
2019-09-15,PAPUA,Rice,KG,aggregate,Retail,IDR,12338.53
2019-10-15,PAPUA,Rice,KG,aggregate,Retail,IDR,12368.15
2019-11-15,PAPUA,Rice,KG,aggregate,Retail,IDR,12397.76
2019-12-15,PAPUA,Rice,KG,aggregate,Retail,IDR,12427.38
2020-01-15,PAPUA,Rice,KG,aggregate,Retail,IDR,12457.0
2020-02-15,PAPUA,Rice,KG,aggregate,Retail,IDR,12467.0
2020-03-15,PAPUA,Rice,KG,aggregate,Retail,IDR,12502.0
2020-04-15,PAPUA,Rice,KG,aggregate,Retail,IDR,12526.0
2020-05-15,PAPUA,Rice,KG,aggregate,Retail,IDR,12567.0
2020-06-15,PAPUA,Rice,KG,aggregate,Retail,IDR,12583.0
2020-07-15,PAPUA,Rice,KG,aggregate,Retail,IDR,12583.0
2020-08-15,PAPUA,Rice,KG,aggregate,Retail,IDR,12585.0
2020-09-15,PAPUA,Rice,KG,aggregate,Retail,IDR,12487.0
2020-10-15,PAPUA,Rice,KG,aggregate,Retail,IDR,12492.0
2020-11-15,PAPUA,Rice,KG,aggregate,Retail,IDR,12475.0
2020-12-15,PAPUA,Rice,KG,aggregate,Retail,IDR,12643.0
2021-01-15,PAPUA,Rice,KG,aggregate,Retail,IDR,12548.0
2021-02-15,PAPUA,Rice,KG,aggregate,Retail,IDR,12466.0
2021-03-15,PAPUA,Rice,KG,aggregate,Retail,IDR,12446.0
2021-04-15,PAPUA,Rice,KG,aggregate,Retail,IDR,12357.0
2021-05-15,PAPUA,Rice,KG,aggregate,Retail,IDR,12358.0
2021-06-15,PAPUA,Rice,KG,aggregate,Retail,IDR,12349.0
2021-07-15,PAPUA,Rice,KG,aggregate,Retail,IDR,12319.0
2021-08-15,PAPUA,Rice,KG,aggregate,Retail,IDR,12301.0
2021-09-15,PAPUA,Rice,KG,aggregate,Retail,IDR,12282.0
2021-10-15,PAPUA,Rice,KG,aggregate,Retail,IDR,12303.0
2021-11-15,PAPUA,Rice,KG,aggregate,Retail,IDR,12365.0
2021-12-15,PAPUA,Rice,KG,aggregate,Retail,IDR,12371.0
2022-01-15,PAPUA,Rice,KG,aggregate,Retail,IDR,12382.0
2022-02-15,PAPUA,Rice,KG,aggregate,Retail,IDR,12429.0
2022-03-15,PAPUA,Rice,KG,aggregate,Retail,IDR,12488.0
2022-04-15,PAPUA,Rice,KG,aggregate,Retail,IDR,12599.0
2022-05-15,PAPUA,Rice,KG,aggregate,Retail,IDR,12599.0
2022-06-15,PAPUA,Rice,KG,aggregate,Retail,IDR,12585.0
2022-07-15,PAPUA,Rice,KG,aggregate,Retail,IDR,12584.0
2022-08-15,PAPUA,Rice,KG,aggregate,Retail,IDR,12542.0
2022-09-15,PAPUA,Rice,KG,aggregate,Retail,IDR,12572.0
2022-10-15,PAPUA,Rice,KG,aggregate,Retail,IDR,12649.0
2022-11-15,PAPUA,Rice,KG,aggregate,Retail,IDR,12635.0
2022-12-15,PAPUA,Rice,KG,aggregate,Retail,IDR,12660.0
2023-01-15,PAPUA,Rice,KG,aggregate,Retail,IDR,13444.0
2023-02-15,PAPUA,Rice,KG,aggregate,Retail,IDR,13654.0
2023-03-15,PAPUA,Rice,KG,aggregate,Retail,IDR,13739.0
2023-04-15,PAPUA,Rice,KG,aggregate,Retail,IDR,13884.0
2023-05-15,PAPUA,Rice,KG,aggregate,Retail,IDR,14061.0
2023-06-15,PAPUA,Rice,KG,aggregate,Retail,IDR,14730.0
2023-07-15,PAPUA,Rice,KG,aggregate,Retail,IDR,14639.0
2023-08-15,PAPUA,Rice,KG,aggregate,Retail,IDR,14651.0
2023-09-15,PAPUA,Rice,KG,aggregate,Retail,IDR,14784.0
2023-10-15,PAPUA,Rice,KG,aggregate,Retail,IDR,14958.0
2023-11-15,PAPUA,Rice,KG,aggregate,Retail,IDR,15038.0
2023-12-15,PAPUA,Rice,KG,aggregate,Retail,IDR,15038.0
2016-01-15,PAPUA BARAT,Rice,KG,aggregate,Retail,IDR,12725.0
2016-02-15,PAPUA BARAT,Rice,KG,aggregate,Retail,IDR,12725.0
2016-03-15,PAPUA BARAT,Rice,KG,aggregate,Retail,IDR,12725.0
2016-04-15,PAPUA BARAT,Rice,KG,aggregate,Retail,IDR,12725.0
2016-05-15,PAPUA BARAT,Rice,KG,aggregate,Retail,IDR,12725.0
2016-06-15,PAPUA BARAT,Rice,KG,aggregate,Retail,IDR,12725.0
2016-07-15,PAPUA BARAT,Rice,KG,aggregate,Retail,IDR,12725.0
2016-08-15,PAPUA BARAT,Rice,KG,aggregate,Retail,IDR,12762.0
2016-09-15,PAPUA BARAT,Rice,KG,aggregate,Retail,IDR,12610.0
2016-10-15,PAPUA BARAT,Rice,KG,aggregate,Retail,IDR,12662.0
2016-11-15,PAPUA BARAT,Rice,KG,aggregate,Retail,IDR,12662.0
2016-12-15,PAPUA BARAT,Rice,KG,aggregate,Retail,IDR,12659.0
2017-01-15,PAPUA BARAT,Rice,KG,aggregate,Retail,IDR,12738.33
2017-02-15,PAPUA BARAT,Rice,KG,aggregate,Retail,IDR,12817.67
2017-03-15,PAPUA BARAT,Rice,KG,aggregate,Retail,IDR,12897.0
2017-04-15,PAPUA BARAT,Rice,KG,aggregate,Retail,IDR,12898.29
2017-05-15,PAPUA BARAT,Rice,KG,aggregate,Retail,IDR,12899.59
2017-06-15,PAPUA BARAT,Rice,KG,aggregate,Retail,IDR,12900.88
2017-07-15,PAPUA BARAT,Rice,KG,aggregate,Retail,IDR,12902.18
2017-08-15,PAPUA BARAT,Rice,KG,aggregate,Retail,IDR,12903.47
2017-09-15,PAPUA BARAT,Rice,KG,aggregate,Retail,IDR,12904.76
2017-10-15,PAPUA BARAT,Rice,KG,aggregate,Retail,IDR,12906.06
2017-11-15,PAPUA BARAT,Rice,KG,aggregate,Retail,IDR,12907.35
2017-12-15,PAPUA BARAT,Rice,KG,aggregate,Retail,IDR,12908.65
2018-01-15,PAPUA BARAT,Rice,KG,aggregate,Retail,IDR,12909.94
2018-02-15,PAPUA BARAT,Rice,KG,aggregate,Retail,IDR,12911.24
2018-03-15,PAPUA BARAT,Rice,KG,aggregate,Retail,IDR,12912.53
2018-04-15,PAPUA BARAT,Rice,KG,aggregate,Retail,IDR,12913.82
2018-05-15,PAPUA BARAT,Rice,KG,aggregate,Retail,IDR,12915.12
2018-06-15,PAPUA BARAT,Rice,KG,aggregate,Retail,IDR,12916.41
2018-07-15,PAPUA BARAT,Rice,KG,aggregate,Retail,IDR,12917.71
2018-08-15,PAPUA BARAT,Rice,KG,aggregate,Retail,IDR,12919.0
2018-09-15,PAPUA BARAT,Rice,KG,aggregate,Retail,IDR,12920.29
2018-10-15,PAPUA BARAT,Rice,KG,aggregate,Retail,IDR,12921.59
2018-11-15,PAPUA BARAT,Rice,KG,aggregate,Retail,IDR,12922.88
2018-12-15,PAPUA BARAT,Rice,KG,aggregate,Retail,IDR,12924.18
2019-01-15,PAPUA BARAT,Rice,KG,aggregate,Retail,IDR,12925.47
2019-02-15,PAPUA BARAT,Rice,KG,aggregate,Retail,IDR,12926.76
2019-03-15,PAPUA BARAT,Rice,KG,aggregate,Retail,IDR,12928.06
2019-04-15,PAPUA BARAT,Rice,KG,aggregate,Retail,IDR,12929.35
2019-05-15,PAPUA BARAT,Rice,KG,aggregate,Retail,IDR,12930.65
2019-06-15,PAPUA BARAT,Rice,KG,aggregate,Retail,IDR,12931.94
2019-07-15,PAPUA BARAT,Rice,KG,aggregate,Retail,IDR,12933.24
2019-08-15,PAPUA BARAT,Rice,KG,aggregate,Retail,IDR,12934.53
2019-09-15,PAPUA BARAT,Rice,KG,aggregate,Retail,IDR,12935.82
2019-10-15,PAPUA BARAT,Rice,KG,aggregate,Retail,IDR,12937.12
2019-11-15,PAPUA BARAT,Rice,KG,aggregate,Retail,IDR,12938.41
2019-12-15,PAPUA BARAT,Rice,KG,aggregate,Retail,IDR,12939.71
2020-01-15,PAPUA BARAT,Rice,KG,aggregate,Retail,IDR,12941.0
2020-02-15,PAPUA BARAT,Rice,KG,aggregate,Retail,IDR,12912.0
2020-03-15,PAPUA BARAT,Rice,KG,aggregate,Retail,IDR,12894.0
2020-04-15,PAPUA BARAT,Rice,KG,aggregate,Retail,IDR,12770.0
2020-05-15,PAPUA BARAT,Rice,KG,aggregate,Retail,IDR,12808.0
2020-06-15,PAPUA BARAT,Rice,KG,aggregate,Retail,IDR,12763.0
2020-07-15,PAPUA BARAT,Rice,KG,aggregate,Retail,IDR,12782.0
2020-08-15,PAPUA BARAT,Rice,KG,aggregate,Retail,IDR,12366.0
2020-09-15,PAPUA BARAT,Rice,KG,aggregate,Retail,IDR,12462.0
2020-10-15,PAPUA BARAT,Rice,KG,aggregate,Retail,IDR,12462.0
2020-11-15,PAPUA BARAT,Rice,KG,aggregate,Retail,IDR,12462.0
2020-12-15,PAPUA BARAT,Rice,KG,aggregate,Retail,IDR,12462.0
2021-01-15,PAPUA BARAT,Rice,KG,aggregate,Retail,IDR,12851.0
2021-02-15,PAPUA BARAT,Rice,KG,aggregate,Retail,IDR,12915.0
2021-03-15,PAPUA BARAT,Rice,KG,aggregate,Retail,IDR,13125.0
2021-04-15,PAPUA BARAT,Rice,KG,aggregate,Retail,IDR,13125.0
2021-05-15,PAPUA BARAT,Rice,KG,aggregate,Retail,IDR,13125.0
2021-06-15,PAPUA BARAT,Rice,KG,aggregate,Retail,IDR,13125.0
2021-07-15,PAPUA BARAT,Rice,KG,aggregate,Retail,IDR,13025.0
2021-08-15,PAPUA BARAT,Rice,KG,aggregate,Retail,IDR,12975.0
2021-09-15,PAPUA BARAT,Rice,KG,aggregate,Retail,IDR,12975.0
2021-10-15,PAPUA BARAT,Rice,KG,aggregate,Retail,IDR,12975.0
2021-11-15,PAPUA BARAT,Rice,KG,aggregate,Retail,IDR,12975.0
2021-12-15,PAPUA BARAT,Rice,KG,aggregate,Retail,IDR,12944.0
2022-01-15,PAPUA BARAT,Rice,KG,aggregate,Retail,IDR,13029.0
2022-02-15,PAPUA BARAT,Rice,KG,aggregate,Retail,IDR,13148.0
2022-03-15,PAPUA BARAT,Rice,KG,aggregate,Retail,IDR,13175.0
2022-04-15,PAPUA BARAT,Rice,KG,aggregate,Retail,IDR,13175.0
2022-05-15,PAPUA BARAT,Rice,KG,aggregate,Retail,IDR,13175.0
2022-06-15,PAPUA BARAT,Rice,KG,aggregate,Retail,IDR,13175.0
2022-07-15,PAPUA BARAT,Rice,KG,aggregate,Retail,IDR,13192.0
2022-08-15,PAPUA BARAT,Rice,KG,aggregate,Retail,IDR,13168.0
2022-09-15,PAPUA BARAT,Rice,KG,aggregate,Retail,IDR,13175.0
2022-10-15,PAPUA BARAT,Rice,KG,aggregate,Retail,IDR,13175.0
2022-11-15,PAPUA BARAT,Rice,KG,aggregate,Retail,IDR,13175.0
2022-12-15,PAPUA BARAT,Rice,KG,aggregate,Retail,IDR,13235.0
2023-01-15,PAPUA BARAT,Rice,KG,aggregate,Retail,IDR,13519.0
2023-02-15,PAPUA BARAT,Rice,KG,aggregate,Retail,IDR,13714.0
2023-03-15,PAPUA BARAT,Rice,KG,aggregate,Retail,IDR,13890.0
2023-04-15,PAPUA BARAT,Rice,KG,aggregate,Retail,IDR,14005.0
2023-05-15,PAPUA BARAT,Rice,KG,aggregate,Retail,IDR,14185.0
2023-06-15,PAPUA BARAT,Rice,KG,aggregate,Retail,IDR,14300.0
2023-07-15,PAPUA BARAT,Rice,KG,aggregate,Retail,IDR,14342.0
2023-08-15,PAPUA BARAT,Rice,KG,aggregate,Retail,IDR,14395.0
2023-09-15,PAPUA BARAT,Rice,KG,aggregate,Retail,IDR,14716.0
2023-10-15,PAPUA BARAT,Rice,KG,aggregate,Retail,IDR,15092.0
2023-11-15,PAPUA BARAT,Rice,KG,aggregate,Retail,IDR,15162.0
2023-12-15,PAPUA BARAT,Rice,KG,aggregate,Retail,IDR,15162.0
2016-01-15,RIAU,Rice,KG,aggregate,Retail,IDR,11380.0
2016-02-15,RIAU,Rice,KG,aggregate,Retail,IDR,11380.0
2016-03-15,RIAU,Rice,KG,aggregate,Retail,IDR,11380.0
2016-04-15,RIAU,Rice,KG,aggregate,Retail,IDR,11380.0
2016-05-15,RIAU,Rice,KG,aggregate,Retail,IDR,11380.0
2016-06-15,RIAU,Rice,KG,aggregate,Retail,IDR,11380.0
2016-07-15,RIAU,Rice,KG,aggregate,Retail,IDR,11380.0
2016-08-15,RIAU,Rice,KG,aggregate,Retail,IDR,11729.0
2016-09-15,RIAU,Rice,KG,aggregate,Retail,IDR,11798.0
2016-10-15,RIAU,Rice,KG,aggregate,Retail,IDR,11769.0
2016-11-15,RIAU,Rice,KG,aggregate,Retail,IDR,11850.0
2016-12-15,RIAU,Rice,KG,aggregate,Retail,IDR,11900.0
2017-01-15,RIAU,Rice,KG,aggregate,Retail,IDR,11905.67
2017-02-15,RIAU,Rice,KG,aggregate,Retail,IDR,11911.33
2017-03-15,RIAU,Rice,KG,aggregate,Retail,IDR,11917.0
2017-04-15,RIAU,Rice,KG,aggregate,Retail,IDR,11938.62
2017-05-15,RIAU,Rice,KG,aggregate,Retail,IDR,11960.24
2017-06-15,RIAU,Rice,KG,aggregate,Retail,IDR,11981.85
2017-07-15,RIAU,Rice,KG,aggregate,Retail,IDR,12003.47
2017-08-15,RIAU,Rice,KG,aggregate,Retail,IDR,12025.09
2017-09-15,RIAU,Rice,KG,aggregate,Retail,IDR,12046.71
2017-10-15,RIAU,Rice,KG,aggregate,Retail,IDR,12068.32
2017-11-15,RIAU,Rice,KG,aggregate,Retail,IDR,12089.94
2017-12-15,RIAU,Rice,KG,aggregate,Retail,IDR,12111.56
2018-01-15,RIAU,Rice,KG,aggregate,Retail,IDR,12133.18
2018-02-15,RIAU,Rice,KG,aggregate,Retail,IDR,12154.79
2018-03-15,RIAU,Rice,KG,aggregate,Retail,IDR,12176.41
2018-04-15,RIAU,Rice,KG,aggregate,Retail,IDR,12198.03
2018-05-15,RIAU,Rice,KG,aggregate,Retail,IDR,12219.65
2018-06-15,RIAU,Rice,KG,aggregate,Retail,IDR,12241.26
2018-07-15,RIAU,Rice,KG,aggregate,Retail,IDR,12262.88
2018-08-15,RIAU,Rice,KG,aggregate,Retail,IDR,12284.5
2018-09-15,RIAU,Rice,KG,aggregate,Retail,IDR,12306.12
2018-10-15,RIAU,Rice,KG,aggregate,Retail,IDR,12327.74
2018-11-15,RIAU,Rice,KG,aggregate,Retail,IDR,12349.35
2018-12-15,RIAU,Rice,KG,aggregate,Retail,IDR,12370.97
2019-01-15,RIAU,Rice,KG,aggregate,Retail,IDR,12392.59
2019-02-15,RIAU,Rice,KG,aggregate,Retail,IDR,12414.21
2019-03-15,RIAU,Rice,KG,aggregate,Retail,IDR,12435.82
2019-04-15,RIAU,Rice,KG,aggregate,Retail,IDR,12457.44
2019-05-15,RIAU,Rice,KG,aggregate,Retail,IDR,12479.06
2019-06-15,RIAU,Rice,KG,aggregate,Retail,IDR,12500.68
2019-07-15,RIAU,Rice,KG,aggregate,Retail,IDR,12522.29
2019-08-15,RIAU,Rice,KG,aggregate,Retail,IDR,12543.91
2019-09-15,RIAU,Rice,KG,aggregate,Retail,IDR,12565.53
2019-10-15,RIAU,Rice,KG,aggregate,Retail,IDR,12587.15
